Players
Randy
Ashley
Dad
Dottie
Tausha
Jarrod
Aaron
Elizabeth
Logan
Kelly
Becky
Ryan
Brandon
Bob
Norman
Dakota
Nobody
Jordan
Damien
Sandy
Gervice
Marlie
Aiden
Alexis
Mom
Dave
Seven Wonders Data
57,Ashley,Unknown,false,42,2012-01-21 22:00:00 UTC
57,Dad,Unknown,false,42,2012-01-21 22:00:00 UTC
58,Randy,Unknown,false,40,2012-01-21 22:30:00 UTC
58,Ashley,Unknown,true,52,2012-01-21 22:30:00 UTC
58,Dad,Unknown,false,50,2012-01-21 22:30:00 UTC
59,Randy,Unknown,true,43,2012-01-21 23:00:00 UTC
59,Ashley,Unknown,false,35,2012-01-21 23:00:00 UTC
59,Dad,Unknown,false,36,2012-01-21 23:00:00 UTC
60,Randy,Unknown,false,42,2012-01-21 23:30:00 UTC
60,Ashley,Unknown,true,43,2012-01-21 23:30:00 UTC
60,Dad,Unknown,false,36,2012-01-21 23:30:00 UTC
61,Randy,Unknown,false,42,2012-01-22 00:00:00 UTC
61,Ashley,Unknown,true,45,2012-01-22 00:00:00 UTC
61,Dad,Unknown,false,42,2012-01-22 00:00:00 UTC
62,Randy,Unknown,true,42,2012-01-22 00:30:00 UTC
62,Ashley,Unknown,false,37,2012-01-22 00:30:00 UTC
62,Dad,Unknown,false,36,2012-01-22 00:30:00 UTC
63,Randy,Unknown,false,44,2012-01-22 01:00:00 UTC
63,Ashley,Unknown,true,58,2012-01-22 01:00:00 UTC
63,Dad,Unknown,false,44,2012-01-22 01:00:00 UTC
64,Randy,Unknown,false,39,2012-01-27 22:30:00 UTC
64,Ashley,Unknown,true,49,2012-01-27 22:30:00 UTC
64,Dad,Unknown,false,43,2012-01-27 22:30:00 UTC
65,Randy,Unknown,false,33,2012-01-27 23:00:00 UTC
65,Ashley,Unknown,false,44,2012-01-27 23:00:00 UTC
65,Dad,Unknown,true,54,2012-01-27 23:00:00 UTC
66,Randy,Unknown,false,55,2012-01-27 23:30:00 UTC
66,Ashley,Unknown,true,56,2012-01-27 23:30:00 UTC
66,Dad,Unknown,false,38,2012-01-27 23:30:00 UTC
67,Randy,Unknown,false,40,2012-01-28 00:00:00 UTC
67,Ashley,Unknown,true,43,2012-01-28 00:00:00 UTC
67,Dad,Unknown,false,34,2012-01-28 00:00:00 UTC
68,Randy,Unknown,false,38,2012-01-28 00:30:00 UTC
68,Ashley,Unknown,false,42,2012-01-28 00:30:00 UTC
68,Dad,Unknown,true,55,2012-01-28 00:30:00 UTC
69,Randy,Unknown,false,42,2012-01-28 01:00:00 UTC
69,Ashley,Unknown,true,51,2012-01-28 01:00:00 UTC
69,Dad,Unknown,false,27,2012-01-28 01:00:00 UTC
70,Randy,Unknown,true,54,2012-01-28 01:30:00 UTC
70,Ashley,Unknown,false,37,2012-01-28 01:30:00 UTC
70,Dad,Unknown,false,34,2012-01-28 01:30:00 UTC
71,Randy,Unknown,false,38,2012-01-28 01:45:00 UTC
71,Ashley,Unknown,false,39,2012-01-28 01:45:00 UTC
71,Dad,Unknown,true,45,2012-01-28 01:45:00 UTC
72,Randy,Unknown,true,50,2012-01-28 02:00:00 UTC
72,Ashley,Unknown,false,40,2012-01-28 02:00:00 UTC
72,Dad,Unknown,false,28,2012-01-28 02:00:00 UTC
73,Randy,Unknown,false,45,2012-01-28 02:15:00 UTC
